year,month,day,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,date
2023,12,20,‘Fed up with war’: Yemenis fear new conflict after Houthi Red Sea attacks,2023-12-20_1678.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,21,Greece to join US-led coalition to protect Red Sea shipping from Houthis,2023-12-21_1662.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,23,Iran rejects US claims it is ‘deeply involved’ in Houthi attacks in Red Sea,2023-12-23_1639.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,24,"US says Houthi drones shot down, as UK brands Iran ‘malign influence’",2023-12-24_1627.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,25,Iran dismisses US accusations of tanker attack off India,2023-12-25_1612.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,25,Analysis: Has the US-led Red Sea force calmed shippers amid Houthi attacks?,2023-12-25_1617.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,26,Houthis say they carried out drone attack on Israeli port of Eilat,2023-12-26_1593.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,26,India’s navy deploys warships to Arabian Sea after tanker attack,2023-12-26_1599.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,26,Japan announces sanctions against three senior Hamas figures,2023-12-26_1601.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,27,"Analysis: In the Red Sea, the US has no good options against the Houthis",2023-12-27_1588.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,31,"Israel-Hamas war: List of key events, day 86",2023-12-31_1544.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2023,12,31,"US army attacks three Houthi boats in Red Sea, killing at least 10 fighters",2023-12-31_1547.txt,6,97,houthis,houthi,sea,yemen,2023-12-01
2024,1,1,Iran deploys warship to Red Sea amid soaring tensions,2024-01-01_1535.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,1,US sinks Houthi boats in the Red Sea: How did the fight unfold?,2024-01-01_1538.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,3,US-led coalition warns Houthis of ‘consequences’ after Red Sea attacks,2024-01-03_1511.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,5,Shipping giant Maersk to avoid Red Sea routes for ‘foreseeable future’,2024-01-05_1494.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,6,Will the Houthi Red Sea attacks destabilise Yemen’s fragile peace?,2024-01-06_1489.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,10,"US, UK forces shoot down 21 drones and missiles fired by Houthis",2024-01-10_1457.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,11,Any US attack on Yemen’s Houthis will ‘not go without response’,2024-01-11_1434.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,11,UN Security Council demands Houthis stop Red Sea shipping attacks,2024-01-11_1446.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,12,Who are the Houthis? A simple guide to the Yemeni group,2024-01-12_1422.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,12,"World reacts to US, UK attacks on Houthi targets in Yemen",2024-01-12_1426.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,12,"How the US, UK bombing of Yemen might help the Houthis",2024-01-12_1427.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,13,Have the Houthi Red Sea attacks hurt Israel’s economy?,2024-01-13_1411.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,13,US launches new strikes on Yemen’s Houthis as conflict escalates,2024-01-13_1414.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,15,"Yemen’s Houthis hit US-owned ship in missile attack, US military says",2024-01-15_1386.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,15,Are the Houthi Red Sea interceptions going to bring about a regional war?,2024-01-15_1387.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,16,Yemen’s Houthis claim attack on ship in Red Sea as US confirms new strike,2024-01-16_1374.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,16,US claims seizure of Iranian weapons bound for Yemen’s Houthis,2024-01-16_1376.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,17,Biden ‘playing with fire’ by re-designating Yemen’s Houthis as ‘terrorists’,2024-01-17_1362.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,17,US designates Yemen’s Houthis as ‘global terrorists’,2024-01-17_1364.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,18,What the designation of ‘terrorist’ means for Yemen’s Houthis,2024-01-18_1356.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,18,US launches new strikes on Houthi targets in Yemen,2024-01-18_1361.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,19,"‘Until Israel stops!’: Yemenis rally for Houthis, Palestinians in Sanaa",2024-01-19_1340.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,19,US says ‘not at war’ with Houthis; Biden admits strikes not halting attacks,2024-01-19_1352.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,20,Oil supply tightens in Europe over Red Sea disruptions,2024-01-20_1336.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,20,Iran’s IRGC says 5 members killed in Israeli attack on Syria’s Damascus,2024-01-20_1338.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,22,"US, UK strike eight Houthi targets over Red Sea shipping attacks",2024-01-22_1307.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,25,"US, UK sanction senior Houthis as rebels say Red Sea attacks will continue",2024-01-25_1280.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,27,US military destroys Houthi antiship missile after oil tanker attack,2024-01-27_1255.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,28,UK says it thwarted Houthis’ drone attack in the Red Sea,2024-01-28_1242.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,31,Houthis threaten more attacks against Western warships,2024-01-31_1220.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2024,1,31,How escalating Red Sea crisis poses billions of dollars of risk for India,2024-01-31_1222.txt,6,97,houthis,houthi,sea,yemen,2024-01-01
2023,6,26,Anger as violent crime soars in Israel’s Palestinian communities,2023-06-26_3479.txt,7,90,netanyahu,government,the,to,2023-06-01
2023,7,31,Road to normalising ties with Saudi Arabia ‘still long’: Israeli official,2023-07-31_3393.txt,7,90,netanyahu,government,the,to,2023-07-01
2023,8,27,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023-08-27_3365.txt,7,90,netanyahu,government,the,to,2023-08-01
2023,8,28,Finance minister to renew funds to Palestinians in Israel after backlash,2023-08-28_3359.txt,7,90,netanyahu,government,the,to,2023-08-01
2023,10,13,What is the Israeli unity government and what does it want to achieve?,2023-10-13_3155.txt,7,90,netanyahu,government,the,to,2023-10-01
2023,10,27,Palestinian PM: Will Israel’s war on Gaza bring Hamas and Fatah together?,2023-10-27_2815.txt,7,90,netanyahu,government,the,to,2023-10-01
2023,10,31,‘No one trusts Netanyahu’: Israel’s war cabinet divided amid Gaza conflict,2023-10-31_2706.txt,7,90,netanyahu,government,the,to,2023-10-01
2023,11,1,Inside Benjamin Netanyahu’s mind: How is Israel’s PM plotting the Gaza war?,2023-11-01_2678.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,5,"Gaza could see return of PA in case of a ‘political solution’, says Abbas",2023-11-05_2562.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,7,One month of Israel’s war: What’s happening to Palestinians outside Gaza?,2023-11-07_2508.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,7,"In the midst of Israel’s assault, people of Gaza still don’t want the PA",2023-11-07_2513.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,8,Q&A: Former UN expert stresses Israel’s occupation of Gaza never ended,2023-11-08_2476.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,8,Blinken reiterates US opposition to Israel or Hamas running post-war Gaza,2023-11-08_2488.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,10,Netanyahu says not seeking to ‘occupy’ Gaza but ‘demilitarise’ it,2023-11-10_2442.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,16,Israel’s opposition leader calls on Netanyahu to resign over Hamas attack,2023-11-16_2295.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,17,‘Pipe dream’: Why is the US pushing the Palestinian Authority to lead Gaza?,2023-11-17_2256.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,18,‘A lot of discontent’: Netanyahu alone as Israel turns on wartime PM,2023-11-18_2244.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,20,UK Labour’s failure to call for a Gaza ceasefire is not surprising,2023-11-20_2215.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,11,28,The beginning of the end? The hypothetical future of Palestinian politics,2023-11-28_2049.txt,7,90,netanyahu,government,the,to,2023-11-01
2023,12,5,Netanyahu’s corruption trial resumes amid Israeli war on Gaza. What to know,2023-12-05_1923.txt,7,90,netanyahu,government,the,to,2023-12-01
2023,12,27,Who are the Israeli refuseniks picking jail over the Gaza war?,2023-12-27_1586.txt,7,90,netanyahu,government,the,to,2023-12-01
2023,12,31,Israeli minister reiterates calls for Palestinians to leave Gaza,2023-12-31_1541.txt,7,90,netanyahu,government,the,to,2023-12-01
2024,1,4,Israeli defence minister outlines new phase in Gaza war,2024-01-04_1500.txt,7,90,netanyahu,government,the,to,2024-01-01
2024,1,5,What is Israel’s latest ‘day after’ plan for Gaza?,2024-01-05_1496.txt,7,90,netanyahu,government,the,to,2024-01-01
2024,1,16,Israel’s new $15bn war budget: What’s it for and what gets cut?,2024-01-16_1375.txt,7,90,netanyahu,government,the,to,2024-01-01
2024,1,25,Hamas blasts Israel’s plan to create buffer zone in Gaza as a ‘crime’,2024-01-25_1277.txt,7,90,netanyahu,government,the,to,2024-01-01
2023,7,6,Israel attacks launch site in Lebanon after rockets ‘fired’,2023-07-06_3451.txt,8,90,lebanon,hezbollah,lebanese,border,2023-07-01
2023,10,8,Israeli lawmaker blames pogroms against Palestinians for ‘terrible’ attacks,2023-10-08_3294.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,9,Hezbollah fires on Israel after several members killed in shelling,2023-10-09_3264.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,9,"Palestinians in Lebanon ready to fight Israel, if Hezbollah helps them",2023-10-09_3271.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,10,Fears of war with Israel grow in Lebanon after rockets exchanged,2023-10-10_3236.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,10,Rockets fired from southern Lebanon towards Israel as Gaza is bombed,2023-10-10_3242.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,10,What is Hezbollah? A look at the Lebanese armed group backing Hamas,2023-10-10_3251.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,11,Israel army says ‘aerial infiltration’ on Lebanon border was a false alarm,2023-10-11_3213.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,12,‘A message’: Why has Biden dispatched a US strike group during Gaza war?,2023-10-12_3178.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,13,"Israeli attack in southern Lebanon kills journalist, wounds several others",2023-10-13_3146.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,13,Caught between two wars: Syrians in Lebanon fear Israel-Hamas escalation,2023-10-13_3160.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,13,"Israel-Hamas war sparks south Lebanon exodus, as people flee border areas",2023-10-13_3173.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,15,"Israel, Hezbollah exchange fire amid fears of regional escalation",2023-10-15_3117.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,17,Beyond Hezbollah: The history of tensions between Lebanon and Israel,2023-10-17_3071.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,18,‘No work back home’: Lebanon’s foreign domestic workers fear Israel war,2023-10-18_3025.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,22,Will Hezbollah launch an all-out war on Israel?,2023-10-22_2918.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,23,"More than 19,000 displaced in Lebanon as Israel border clashes escalate: UN",2023-10-23_2897.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,25,"Hezbollah, Hamas, Islamic Jihad chiefs discuss route to ‘victory’ on Israel",2023-10-25_2860.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,29,‘It’s scary’: Israel war fears batter Lebanon’s struggling economy,2023-10-29_2755.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,30,Lebanon fears regional war as Hezbollah-Israel fighting intensifies,2023-10-30_2710.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,31,Protests in Lebanon express frustration at international support for Israel,2023-10-31_2690.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,31,Analysis: It’s a win-win for Hezbollah against Israel so far,2023-10-31_2692.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,10,31,Israel demolishes senior Hamas leader’s house in occupied West Bank,2023-10-31_2699.txt,8,90,lebanon,hezbollah,lebanese,border,2023-10-01
2023,11,2,Lebanon-Israel border fighting picks up before Hezbollah leader’s speech,2023-11-02_2627.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,2,‘This is Nasrallah’s moment’: Will Hezbollah’s chief declare war on Israel?,2023-11-02_2637.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,2,"Amid Hezbollah-Israel clashes, Christian village in Lebanon plans for war",2023-11-02_2650.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,3,Relief in Lebanon as Hezbollah’s Nasrallah holds off on wider Israel war,2023-11-03_2597.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,3,Thousands rally in Beirut to watch Hezbollah chief Nasrallah’s speech,2023-11-03_2600.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,3,‘All scenarios open’: Hezbollah chief in first speech since Israel-Gaza war,2023-11-03_2606.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,5,"Family, including three children, killed by Israeli attack in south Lebanon",2023-11-05_2558.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,6,Hamas armed wing says it fired 16 rockets at Israel from southern Lebanon,2023-11-06_2530.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,6,"To harvest olives, farmers in south Lebanon brave Israeli fire",2023-11-06_2549.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,11,Analysis: How long will Hezbollah’s Nasrallah hold back against Israel?,2023-11-11_2398.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,12,Israeli jets strike south Lebanon after Hezbollah attack,2023-11-12_2383.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,12,Palestinians in Lebanon disappointed that Hezbollah won’t escalate,2023-11-12_2388.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,13,At least two killed in Israeli strike on southern Lebanon as tensions soar,2023-11-13_2356.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,14,"Hezbollah’s strategic calculation: Israel, Gaza and the domestic equation",2023-11-14_2341.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,16,Middle East Roundup: Is Shifa Hospital really a Hamas ops hub?,2023-11-16_2294.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,23,Iran’s top diplomat discusses Israel’s war in Gaza with Hezbollah leader,2023-11-23_2141.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,25,UN peacekeepers in Lebanon say patrol hit by Israeli fire,2023-11-25_2091.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,11,26,Photos: Lebanese residents of border towns return home amid truce in Gaza,2023-11-26_2086.txt,8,90,lebanon,hezbollah,lebanese,border,2023-11-01
2023,12,1,"At least three killed in south Lebanon as Israel, Hezbollah resume fighting",2023-12-01_1977.txt,8,90,lebanon,hezbollah,lebanese,border,2023-12-01
2023,12,5,Lebanon army says one soldier killed in Israeli shelling on border post,2023-12-05_1914.txt,8,90,lebanon,hezbollah,lebanese,border,2023-12-01
2023,12,8,Netanyahu warns Hezbollah after cross-border attack kills Israeli civilian,2023-12-08_1864.txt,8,90,lebanon,hezbollah,lebanese,border,2023-12-01
2023,12,10,Violence escalates between Israel and Lebanon’s Hezbollah amid Gaza assault,2023-12-10_1827.txt,8,90,lebanon,hezbollah,lebanese,border,2023-12-01
2023,12,18,Hamas is now recruiting in Lebanon. What will that mean for Hezbollah?,2023-12-18_1703.txt,8,90,lebanon,hezbollah,lebanese,border,2023-12-01
2023,12,27,Israeli minister Gantz says situation on Lebanon border ‘demands change’,2023-12-27_1582.txt,8,90,lebanon,hezbollah,lebanese,border,2023-12-01
2023,12,27,Israeli strikes kill Hezbollah fighter as violence on Lebanon border grows,2023-12-27_1587.txt,8,90,lebanon,hezbollah,lebanese,border,2023-12-01
2024,1,1,Israel says it will pull out thousands of troops from Gaza,2024-01-01_1534.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,2,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024-01-02_1525.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,3,Hezbollah chief says group won’t ‘be silent’ after killing of Hamas leader,2024-01-03_1512.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,3,"‘Israeli warning’: Beirut bombing sparks anger, fear in Lebanon",2024-01-03_1513.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,3,Who were the Hamas officials killed in Beirut?,2024-01-03_1514.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,3,How will Hamas react to the killing of one of its top leaders?,2024-01-03_1515.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,3,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024-01-03_1516.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,3,EU foreign policy chief says world must ‘impose’ solution to Gaza war,2024-01-03_1517.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,3,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024-01-03_1521.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,4,Israeli military strikes south Lebanon stoking fears of widening conflict,2024-01-04_1506.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,5,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024-01-05_1493.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,6,Hezbollah fires rockets at Israel in ‘response’ to Hamas leader’s killing,2024-01-06_1488.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,6,Why is Lebanon home to so many Palestinian refugees and leaders?,2024-01-06_1491.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,8,Hezbollah says Israel kills top commander amid fears of Gaza war escalation,2024-01-08_1470.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,11,"Lebanon and Israel ‘prefer’ diplomatic end to tensions, US envoy says",2024-01-11_1435.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2024,1,14,Hezbollah says US strikes on Yemen’s Houthis harm maritime security,2024-01-14_1399.txt,8,90,lebanon,hezbollah,lebanese,border,2024-01-01
2023,6,23,Will we see a major Israeli assault in the occupied West Bank?,2023-06-23_3484.txt,9,89,episode,producer,engagement,our,2023-06-01
2023,7,13,What the Jenin raids mean for the Palestinian Authority,2023-07-13_3425.txt,9,89,episode,producer,engagement,our,2023-07-01
2023,7,28,What’s behind Israel’s ‘judicial coup’?,2023-07-28_3396.txt,9,89,episode,producer,engagement,our,2023-07-01
2023,8,9,How Israeli technology turns occupation into profit,2023-08-09_3385.txt,9,89,episode,producer,engagement,our,2023-08-01
2023,9,6,Libya’s anti-Israel protests and the future of normalising relations,2023-09-06_3346.txt,9,89,episode,producer,engagement,our,2023-09-01
2023,10,2,"As Arab-Israeli normalisation expands, where do Palestinians fit?",2023-10-02_3317.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,8,The Take: The shockwaves of the Hamas assault on Israel,2023-10-08_3288.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,10,The Take: Where do you go when Israel strikes down your home in Gaza?,2023-10-10_3258.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,11,The Take: ‘The US has Israel’s back.’ How far could the war spread?,2023-10-11_3219.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,12,"The Take: As Israel unifies, Gaza pays the price",2023-10-12_3208.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,13,The Take: How an Israeli ‘intelligence failure’ informed the war on Gaza,2023-10-13_3139.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,13,The Take: What media outlets get wrong on Israel and Palestine,2023-10-13_3171.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,16,"The Take: Facing ‘total collapse,’ Gaza doctors fight to remain a lifeline",2023-10-16_3107.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,17,"The Take: The other blockade – As Gaza escalates, so does the West Bank",2023-10-17_3060.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,18,"The Take: When it comes to Gaza, when is it called a war crime?",2023-10-18_3042.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,19,The Take: Will the Gaza hospital attack be a turning point for the world?,2023-10-19_3000.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,20,The Take: The backlash to supporting Palestine,2023-10-20_2967.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,23,The Take: Censorship and disinformation – the online war on Gaza,2023-10-23_2904.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,24,The Take: A new era of solidarity for the Palestinian cause,2023-10-24_2880.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,25,The Take: Why is Israel delaying a ground invasion of Gaza?,2023-10-25_2857.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,26,The Take: Ukraine and Gaza wars – is there a double standard at play?,2023-10-26_2832.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,27,The Take: Wael Dahdouh’s family was killed in Gaza. He kept reporting.,2023-10-27_2797.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,28,"The Take: With communications cut off, Gaza goes dark amid Israeli attacks",2023-10-28_2783.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,30,The Take: Israel’s ground war on Gaza begins,2023-10-30_2740.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,31,The Take: What is the risk of wider conflict between Israel and Hezbollah?,2023-10-31_2682.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,10,31,The Take: Are the captives a priority in Israel’s war on Gaza?,2023-10-31_2707.txt,9,89,episode,producer,engagement,our,2023-10-01
2023,11,2,The Take: What do Russia and China think of the Israeli war on Gaza?,2023-11-02_2652.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,3,The Take: Inside the West Bank’s surging Israeli settler violence,2023-11-03_2623.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,6,The Take: A history of Gaza’s worst and best days,2023-11-06_2551.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,7,The Take: US protesters show up for Palestine. What will Biden do next?,2023-11-07_2512.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,8,The Take: Diaries of Israel’s war on Gaza,2023-11-08_2499.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,9,The Take: Gaza hospitals on the brink of collapse amid Israel’s bombardment,2023-11-09_2457.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,10,The Take: Arrests and harassment threaten Palestinians in Israel,2023-11-10_2430.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,14,The Take: What can protests do to block military aid from the US to Israel?,2023-11-14_2340.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,15,"The Take: Detained, tortured and banned – Workers from Gaza in Israel",2023-11-15_2313.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,16,The Take: The Hamas tunnels and al-Shifa Hospital,2023-11-16_2290.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,20,"The Take: Piles of corpses, dying babies – al-Shifa Hospital’s catastrophe",2023-11-20_2209.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,21,The Take: The genocide lawsuit against Joe Biden over Israel-Gaza war,2023-11-21_2186.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,23,The Take: Inside the Hamas-Israel truce deal,2023-11-23_2138.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,28,"The Take: After Israel and Hamas extend their truce, what comes next?",2023-11-28_2045.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,11,29,"The Take: With Israel’s release of prisoners, thousands more still detained",2023-11-29_2025.txt,9,89,episode,producer,engagement,our,2023-11-01
2023,12,4,The Take: US shooting of Palestinian students sparks climate of fear,2023-12-04_1933.txt,9,89,episode,producer,engagement,our,2023-12-01
2023,12,5,The Take: Israel’s war on Gaza looms over COP28 Dubai,2023-12-05_1916.txt,9,89,episode,producer,engagement,our,2023-12-01
2023,12,6,The Take: The role of Israeli AI in Gaza’s massive death toll,2023-12-06_1897.txt,9,89,episode,producer,engagement,our,2023-12-01
2023,12,14,The Take: Can the UN do anything to stop Israel’s war on Gaza?,2023-12-14_1759.txt,9,89,episode,producer,engagement,our,2023-12-01
2023,12,15,The Take: What do Israelis think of the war on Gaza?,2023-12-15_1743.txt,9,89,episode,producer,engagement,our,2023-12-01
2024,1,2,The Take: Are Hezbollah and Israel close to an all-out war?,2024-01-02_1529.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,4,"The Take: Israel, Palestine, BDS, and the right to boycott in the US",2024-01-04_1503.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,5,A Hamas leader is killed – what’s the state of play in the Middle East?,2024-01-05_1495.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,10,The Take: The Houthis’ grip on Red Sea trade,2024-01-10_1453.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,11,The Take: The last keffiyeh factory in Palestine,2024-01-11_1440.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,12,The Take: Why South Africa is suing Israel for genocide in Gaza,2024-01-12_1421.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,15,The Take: The discontent brewing in the Biden administration over Gaza,2024-01-15_1388.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,19,The Take: Why is Germany supporting Israel at the ICJ?,2024-01-19_1345.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,22,The Take: What will remain of journalism in Gaza?,2024-01-22_1311.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,26,The Take: How long can Israel afford its war on Gaza?,2024-01-26_1270.txt,9,89,episode,producer,engagement,our,2024-01-01
2024,1,29,"The Take: As US and UK air strikes land, Yemenis wonder what’s next",2024-01-29_1232.txt,9,89,episode,producer,engagement,our,2024-01-01
