year,month,day,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,date,Month,Topic_Label
2023,10,20,The Biden hug,2023-10-20_2977.txt,11,71,biden,us,israel,to,2023-10-01,2023-10-01,"biden, us, israel"
2023,10,20,Biden says US ‘holds world together’ as he condemns Putin and Hamas,2023-10-20_2983.txt,11,71,biden,us,israel,to,2023-10-01,2023-10-01,"biden, us, israel"
2023,10,20,Biden’s Israel trip displays ‘performative’ approach to Gaza war: analysts,2023-10-20_2984.txt,11,71,biden,us,israel,to,2023-10-01,2023-10-01,"biden, us, israel"
2023,10,25,Biden condemns Israeli settler attacks in occupied West Bank,2023-10-25_2845.txt,11,71,biden,us,israel,to,2023-10-01,2023-10-01,"biden, us, israel"
2023,10,29,"Biden discusses ‘accelerating’ aid to Gaza in calls with Netanyahu, el-Sisi",2023-10-29_2743.txt,11,71,biden,us,israel,to,2023-10-01,2023-10-01,"biden, us, israel"
2023,10,30,Bernie Sanders’s failure to back Israel-Gaza ceasefire upsets US followers,2023-10-30_2709.txt,11,71,biden,us,israel,to,2023-10-01,2023-10-01,"biden, us, israel"
2023,10,30,Kamala Harris says no US troops to fight in Israel-Hamas war,2023-10-30_2730.txt,11,71,biden,us,israel,to,2023-10-01,2023-10-01,"biden, us, israel"
2023,11,2,Biden calls for ‘pause’ in Israel’s war in Gaza for the first time,2023-11-02_2647.txt,11,71,biden,us,israel,to,2023-11-01,2023-11-01,"biden, us, israel"
2023,11,8,"More than 1,000 USAID employees sign letter backing Israel-Gaza ceasefire",2023-11-08_2474.txt,11,71,biden,us,israel,to,2023-11-01,2023-11-01,"biden, us, israel"
2023,11,8,Why are US Republicans pushing for aid to Israel but not Ukraine?,2023-11-08_2475.txt,11,71,biden,us,israel,to,2023-11-01,2023-11-01,"biden, us, israel"
2023,11,9,Why Latin America’s ‘pink tide’ is taking a stand against Israel,2023-11-09_2450.txt,11,71,biden,us,israel,to,2023-11-01,2023-11-01,"biden, us, israel"
2023,11,14,US President Biden sued for ‘complicity’ in Israel’s ‘genocide’ in Gaza,2023-11-14_2347.txt,11,71,biden,us,israel,to,2023-11-01,2023-11-01,"biden, us, israel"
2023,11,15,Can Biden pressure Israel for a ceasefire in Gaza?,2023-11-15_2308.txt,11,71,biden,us,israel,to,2023-11-01,2023-11-01,"biden, us, israel"
2023,11,18,Is Biden’s stance on Israel out of sync with mainstream America?,2023-11-18_2242.txt,11,71,biden,us,israel,to,2023-11-01,2023-11-01,"biden, us, israel"
2023,11,29,Is Biden’s two-state plan for Israel and Palestine a fantasy?,2023-11-29_2026.txt,11,71,biden,us,israel,to,2023-11-01,2023-11-01,"biden, us, israel"
2023,12,6,US lawmakers lag voters in support for Gaza ceasefire,2023-12-06_1902.txt,11,71,biden,us,israel,to,2023-12-01,2023-12-01,"biden, us, israel"
2023,12,7,Are Israel’s attempts to demoralise the Palestinians backfiring?,2023-12-07_1880.txt,11,71,biden,us,israel,to,2023-12-01,2023-12-01,"biden, us, israel"
2023,12,11,Israel should learn from French mistakes in Algeria,2023-12-11_1812.txt,11,71,biden,us,israel,to,2023-12-01,2023-12-01,"biden, us, israel"
2023,12,13,US Homeland Security staff accuse leadership of turning ‘blind eye’ to Gaza,2023-12-13_1773.txt,11,71,biden,us,israel,to,2023-12-01,2023-12-01,"biden, us, israel"
2023,12,13,Allies raising pressure on Israel to halt Gaza bombardment,2023-12-13_1784.txt,11,71,biden,us,israel,to,2023-12-01,2023-12-01,"biden, us, israel"
2023,12,14,Are Biden’s warnings to Israel sparked by fears of 2024 election?,2023-12-14_1761.txt,11,71,biden,us,israel,to,2023-12-01,2023-12-01,"biden, us, israel"
2023,12,22,"A Biden-Netanyahu rift? ‘Distraction’, Palestinian rights advocates say",2023-12-22_1652.txt,11,71,biden,us,israel,to,2023-12-01,2023-12-01,"biden, us, israel"
2023,12,23,‘Did not ask for ceasefire’ in Gaza: Biden after phone call with Netanyahu,2023-12-23_1630.txt,11,71,biden,us,israel,to,2023-12-01,2023-12-01,"biden, us, israel"
2023,10,11,Analysis: Why did Hamas attack now and what is next?,2023-10-11_3226.txt,12,69,saudi,arabia,blinken,with,2023-10-01,2023-10-01,"saudi, arabia, blinken"
2023,10,12,"Iran’s Raisi, Saudi Arabia’s MBS discuss Israel-Hamas war",2023-10-12_3203.txt,12,69,saudi,arabia,blinken,with,2023-10-01,2023-10-01,"saudi, arabia, blinken"
2023,10,14,"Saudi Arabia puts Israel deal on ice amid war, engages with Iran: Report",2023-10-14_3129.txt,12,69,saudi,arabia,blinken,with,2023-10-01,2023-10-01,"saudi, arabia, blinken"
2023,10,18,Why has Jordan cancelled Biden visit after bombing of Gaza hospital?,2023-10-18_3041.txt,12,69,saudi,arabia,blinken,with,2023-10-01,2023-10-01,"saudi, arabia, blinken"
2023,10,19,UK’s PM Rishi Sunak in Israel. What’s on his agenda?,2023-10-19_3002.txt,12,69,saudi,arabia,blinken,with,2023-10-01,2023-10-01,"saudi, arabia, blinken"
2023,10,20,EU-US summit to stress unity amid Israel-Hamas and Russia-Ukraine wars,2023-10-20_2973.txt,12,69,saudi,arabia,blinken,with,2023-10-01,2023-10-01,"saudi, arabia, blinken"
2023,10,21,Biden says Hamas attack on Israel aimed at disrupting Israel-Saudi thaw,2023-10-21_2953.txt,12,69,saudi,arabia,blinken,with,2023-10-01,2023-10-01,"saudi, arabia, blinken"
2023,10,27,Will unconditional US support for Israel harm its ties with the Arab world?,2023-10-27_2807.txt,12,69,saudi,arabia,blinken,with,2023-10-01,2023-10-01,"saudi, arabia, blinken"
2023,11,2,Bahrain recalls ambassador from Israel amid escalating assault on Gaza,2023-11-02_2628.txt,12,69,saudi,arabia,blinken,with,2023-11-01,2023-11-01,"saudi, arabia, blinken"
2023,11,4,Blinken reaffirms US support for ‘humanitarian pauses’ in Gaza,2023-11-04_2576.txt,12,69,saudi,arabia,blinken,with,2023-11-01,2023-11-01,"saudi, arabia, blinken"
2023,11,11,Arab-Islamic summit rejects justifying Gaza war as Israeli self-defence,2023-11-11_2407.txt,12,69,saudi,arabia,blinken,with,2023-11-01,2023-11-01,"saudi, arabia, blinken"
2023,11,16,Jordan says it won’t sign energy and water exchange deal with Israel,2023-11-16_2278.txt,12,69,saudi,arabia,blinken,with,2023-11-01,2023-11-01,"saudi, arabia, blinken"
2023,12,11,Israel’s war on Gaza means Arab normalisation is ‘off the table’: Experts,2023-12-11_1807.txt,12,69,saudi,arabia,blinken,with,2023-12-01,2023-12-01,"saudi, arabia, blinken"
2023,12,14,Young Kenyans begin boycott of Israeli brands as Gaza war goes on,2023-12-14_1768.txt,12,69,saudi,arabia,blinken,with,2023-12-01,2023-12-01,"saudi, arabia, blinken"
2023,10,10,At least six Palestinian journalists killed as Israel bombs Gaza,2023-10-10_3247.txt,13,58,journalists,al,jazeera,dahdouh,2023-10-01,2023-10-01,"journalists, al, jazeera, dahdouh"
2023,10,23,Palestinian Roshdi Sarraj is the 23rd journalist killed by Israel-Gaza war,2023-10-23_2903.txt,13,58,journalists,al,jazeera,dahdouh,2023-10-01,2023-10-01,"journalists, al, jazeera, dahdouh"
2023,10,25,‘Our voices will go on’: Dahdouh’s Al Jazeera team stands behind him,2023-10-25_2846.txt,13,58,journalists,al,jazeera,dahdouh,2023-10-01,2023-10-01,"journalists, al, jazeera, dahdouh"
2023,10,25,Al Jazeera condemns Israeli killing of journalist Wael Al-Dahdouh’s family,2023-10-25_2847.txt,13,58,journalists,al,jazeera,dahdouh,2023-10-01,2023-10-01,"journalists, al, jazeera, dahdouh"
2023,10,26,Is anywhere in Gaza safe from Israeli attacks?,2023-10-26_2824.txt,13,58,journalists,al,jazeera,dahdouh,2023-10-01,2023-10-01,"journalists, al, jazeera, dahdouh"
2023,10,26,Arab world condemns Al Jazeera journalist’s family killing in Israeli raid,2023-10-26_2828.txt,13,58,journalists,al,jazeera,dahdouh,2023-10-01,2023-10-01,"journalists, al, jazeera, dahdouh"
2023,10,30,Al Jazeera reporter’s family receives Israeli threat to leave Gaza home,2023-10-30_2717.txt,13,58,journalists,al,jazeera,dahdouh,2023-10-01,2023-10-01,"journalists, al, jazeera, dahdouh"
2023,11,3,Israeli air raid kills Palestinian journalist and family in Gaza,2023-11-03_2621.txt,13,58,journalists,al,jazeera,dahdouh,2023-11-01,2023-11-01,"journalists, al, jazeera, dahdouh"
2023,11,7,Palestinian journalist Mohammad Abu Hasira killed in Israeli strike on Gaza,2023-11-07_2510.txt,13,58,journalists,al,jazeera,dahdouh,2023-11-01,2023-11-01,"journalists, al, jazeera, dahdouh"
2023,11,9,How deadly is the Israel-Gaza war for journalists?,2023-11-09_2456.txt,13,58,journalists,al,jazeera,dahdouh,2023-11-01,2023-11-01,"journalists, al, jazeera, dahdouh"
2023,11,21,Israeli strike kills three journalists near Lebanon border,2023-11-21_2191.txt,13,58,journalists,al,jazeera,dahdouh,2023-11-01,2023-11-01,"journalists, al, jazeera, dahdouh"
2023,12,7,Israel should face war crimes probe over journalist death in Lebanon: NGOs,2023-12-07_1882.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,8,Palestinians mourn poet Refaat Alareer killed in Israeli air strike,2023-12-08_1858.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,8,Israel: Journalist killed in Lebanon was in ‘active combat zone’,2023-12-08_1861.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,8,Blinken urges Israel to finish probe into killing of journalist in Lebanon,2023-12-08_1872.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,11,Father of Al Jazeera journalist killed in Israeli air strike on Gaza,2023-12-11_1808.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,14,"Journalists’ deaths surge in Gaza but global 2023 toll drops, watchdog says",2023-12-14_1766.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,15,Al Jazeera condemns Israeli forces killing of cameraman Samer Abudaqa,2023-12-15_1733.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,15,‘A wonderful human’: Al Jazeera colleagues remember Samer Abudaqa,2023-12-15_1734.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,15,Al Jazeera journalist Samer Abudaqa killed in Israeli attack in Gaza,2023-12-15_1738.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,16,Al Jazeera to refer journalist Samer Abudaqa’s killing to ICC,2023-12-16_1716.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,16,Is Israel deliberately targeting journalists in Gaza?,2023-12-16_1718.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,16,Al Jazeera journalist Abudaqa killed in Israel attack on Gaza laid to rest,2023-12-16_1722.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,16,Al Jazeera journalist Samer Abudaqa laid to rest in southern Gaza,2023-12-16_1726.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,21,"Israel’s war on Gaza deadliest in modern history for journalists, CPJ says",2023-12-21_1656.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,22,RSF files second war crimes complaint with ICC over Gaza journalists killed,2023-12-22_1640.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,29,The real ‘Person of the Year’,2023-12-29_1563.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,31,"‘He never hesitated’: Samer Abudaqa – father, friend, fearless photographer",2023-12-31_1549.txt,13,58,journalists,al,jazeera,dahdouh,2023-12-01,2023-12-01,"journalists, al, jazeera, dahdouh"
2023,12,29,Palestinians perform Friday prayers at Al-Aqsa amid tight Israeli curbs,2023-12-29_1560.txt,14,54,aqsa,mosque,compound,site,2023-12-01,2023-12-01,"aqsa, mosque, compound, site"
2023,10,14,Russia’s UN ambassador calls for ceasefire in Israel-Hamas conflict,2023-10-14_3133.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,10,25,What has the UN done and said on the Israel-Palestine conflict?,2023-10-25_2853.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,10,25,What we know about UN draft resolutions on the Israel-Hamas war so far,2023-10-25_2855.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,10,25,Israel to refuse visas to UN officials after Guterres speech on Gaza war,2023-10-25_2865.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,10,26,Israel’s war in Gaza could spread beyond Middle East: Russia’s Putin,2023-10-26_2838.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,10,26,How the US has used its veto power at the UN in support of Israel,2023-10-26_2840.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,10,26,Two more resolutions to halt Israel-Gaza war fail at UN Security Council,2023-10-26_2843.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,10,27,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,10,27,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,10,27,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,2023-10-01,2023-10-01,"resolution, council, un, ceasefire"
2023,11,15,UN Security Council adopts resolution for ‘humanitarian pauses’ in Gaza,2023-11-15_2305.txt,15,52,resolution,council,un,ceasefire,2023-11-01,2023-11-01,"resolution, council, un, ceasefire"
2023,12,1,Mediators push to renew truce as Israel-Hamas war resumes in Gaza,2023-12-01_1986.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,7,Two months of Israel-Gaza war: How divided is the world?,2023-12-07_1883.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,7,Israel’s war on Gaza: Can Guterres’s use of UN’s Article 99 bring peace?,2023-12-07_1884.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,7,UN secretary-general invokes Article 99 on Gaza,2023-12-07_1890.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,8,"Ahead of key Israel-Hamas ceasefire vote, where do UNSC members stand?",2023-12-08_1860.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,8,US raises criticism of Israel ahead of UNSC ceasefire meeting,2023-12-08_1862.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,9,‘Double standards’: World reacts to US veto on Gaza truce resolution at UN,2023-12-09_1849.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,11,"What’s UN Resolution 377A, can it help in efforts to stop Israel-Gaza war?",2023-12-11_1814.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,11,What is the global strike demanding an end to Israeli war on Gaza?,2023-12-11_1816.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,11,WHO calls for immediate passage of humanitarian relief into Gaza,2023-12-11_1822.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,12,Biden warns Israel risks losing support over ‘indiscriminate’ Gaza bombing,2023-12-12_1791.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,13,UNGA demands ceasefire in Israel’s war on Gaza: How your country voted,2023-12-13_1787.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,15,Israel-Gaza war: Is the US administration divorced from reality?,2023-12-15_1746.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,21,Will the US again veto the UNSC resolution on Gaza?,2023-12-21_1660.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,21,"UNSC struggles with Gaza truce vote delays, Israel orders mass evacuations",2023-12-21_1665.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,22,UN Security Council passes resolution on increased Gaza aid delivery,2023-12-22_1641.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,22,US ready to back diluted resolution on more aid to Gaza as UN vote delayed,2023-12-22_1648.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,12,23,"UN resolution on Gaza aid criticised as ‘insufficient’, ‘meaningless’",2023-12-23_1636.txt,15,52,resolution,council,un,ceasefire,2023-12-01,2023-12-01,"resolution, council, un, ceasefire"
2023,10,9,"Western leaders accused of hypocrisy over response to Palestine, Ukraine",2023-10-09_3272.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,10,12,Rizwan dedicates Pakistan’s cricket win to ‘brothers and sisters in Gaza’,2023-10-12_3186.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,10,13,Sport weekly: Football speaks out on the Israel-Hamas war,2023-10-13_3149.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,10,13,Celtic fans pledge ‘unequivocal support’ for Palestine despite backlash,2023-10-13_3153.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,10,17,Egyptian swimmer Sameh targeted for supporting Palestine amid Israel war,2023-10-17_3061.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,10,17,Algeria offers to host Palestinian football matches amid Israel-Gaza war,2023-10-17_3066.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,10,18,"Nice’s Atal, Mainz’s El Ghazi suspended for Israel-Palestine conflict posts",2023-10-18_3034.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,10,19,Israel-Gaza war: Liverpool’s Mohamed Salah calls for end to ‘massacres’,2023-10-19_3014.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,10,26,Celtic fans defy club to fly Palestine flags in Champions League match,2023-10-26_2836.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,10,30,‘Many players have died’: Israel’s war on Gaza hits Palestinian football,2023-10-30_2728.txt,16,51,football,club,team,cup,2023-10-01,2023-10-01,"football, club, team, cup"
2023,11,2,‘We’re on the right side of history’: Celtic’s growing feud over Palestine,2023-11-02_2641.txt,16,51,football,club,team,cup,2023-11-01,2023-11-01,"football, club, team, cup"
2023,11,2,Tennis star Ons Jabeur donates prize money to Palestinians amid Israel war,2023-11-02_2643.txt,16,51,football,club,team,cup,2023-11-01,2023-11-01,"football, club, team, cup"
2023,11,3,Anwar El Ghazi’s contract terminated by Mainz over Israel-Palestine posts,2023-11-03_2596.txt,16,51,football,club,team,cup,2023-11-01,2023-11-01,"football, club, team, cup"
2023,11,13,"‘Bring Hersh Home’: Football club waits for Israeli ‘leftie’, Hamas captive",2023-11-13_2364.txt,16,51,football,club,team,cup,2023-11-01,2023-11-01,"football, club, team, cup"
2023,11,16,2026 World Cup qualifier: Football ‘can bring joy’ to Lebanon amid Gaza war,2023-11-16_2293.txt,16,51,football,club,team,cup,2023-11-01,2023-11-01,"football, club, team, cup"
2023,11,23,Celtic fined for fans displaying Palestinian flag amid Israel-Gaza war,2023-11-23_2142.txt,16,51,football,club,team,cup,2023-11-01,2023-11-01,"football, club, team, cup"
2023,11,24,Nice footballer Atal detained for sharing alleged anti-Semitic content,2023-11-24_2110.txt,16,51,football,club,team,cup,2023-11-01,2023-11-01,"football, club, team, cup"
2023,12,11,Israel’s war forces Palestinian football team Lajee Celtic to stop playing,2023-12-11_1815.txt,16,51,football,club,team,cup,2023-12-01,2023-12-01,"football, club, team, cup"
2023,12,12,Puma to end sponsorship of Israel’s national football team in 2024,2023-12-12_1801.txt,16,51,football,club,team,cup,2023-12-01,2023-12-01,"football, club, team, cup"
2023,12,13,Australia cricketer Khawaja will ‘fight’ to wear Palestine solidarity shoes,2023-12-13_1775.txt,16,51,football,club,team,cup,2023-12-01,2023-12-01,"football, club, team, cup"
2023,12,16,‘No place for genocide’: Qatar football fans stand for Gaza against Israel,2023-12-16_1724.txt,16,51,football,club,team,cup,2023-12-01,2023-12-01,"football, club, team, cup"
2023,12,25,ICC slammed for blocking Australian cricketer’s show of support for Gaza,2023-12-25_1616.txt,16,51,football,club,team,cup,2023-12-01,2023-12-01,"football, club, team, cup"
2023,12,26,Why has cricketer Khawaja been barred from showing solidarity with Gaza?,2023-12-26_1595.txt,16,51,football,club,team,cup,2023-12-01,2023-12-01,"football, club, team, cup"
2023,10,13,Tens of thousands rally around the world against Israel’s Gaza bombardment,2023-10-13_3158.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,14,Thousands of NYC protesters chant ‘Free Palestine’ amid Israeli bombing,2023-10-14_3131.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,15,Tens of thousands rally around the world in solidarity with Palestine,2023-10-15_3115.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,18,Second day of protests across the Middle East after Gaza hospital strike,2023-10-18_3027.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,21,"London’s ‘March For Palestine’ draws 100,000 demanding Gaza ceasefire",2023-10-21_2940.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,21,Angry Egyptians denounce staged pro-Palestine rallies amid Israel-Hamas war,2023-10-21_2946.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,27,Angela Davis: ‘Palestine is a moral litmus test for the world’,2023-10-27_2799.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,28,New York police arrest hundreds after Israel-Hamas protest at Grand Central,2023-10-28_2784.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,28,"Protests, confrontations in Jerusalem and West Bank amid Israel-Gaza war",2023-10-28_2785.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,29,Thousands continue to march in support of Gaza in multiple cities worldwide,2023-10-29_2749.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,10,29,Hundreds of thousands march worldwide against Israeli bombardment of Gaza,2023-10-29_2757.txt,18,42,protesters,palestine,police,protest,2023-10-01,2023-10-01,"protesters, palestine, police, protest"
2023,11,4,Protesters rally around the world demanding immediate ceasefire in Gaza,2023-11-04_2574.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,11,7,Jewish New Yorkers occupy Statue of Liberty to demand Israel-Gaza ceasefire,2023-11-07_2522.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,11,9,"From NYC to Karachi, protesters rally in support of Gaza amid Israeli war",2023-11-09_2470.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,11,10,"Pro-Palestinian demonstrators blockade military suppliers in UK, US",2023-11-10_2421.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,11,11,"From Paris to Karachi, protesters rally in support of Palestine",2023-11-11_2396.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,11,11,Hundreds of thousands rally in London demanding Gaza ceasefire,2023-11-11_2399.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,11,11,Hundreds of thousands join largest march in London so far against Gaza war,2023-11-11_2401.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,11,16,US Capitol police clash with protesters calling for Gaza war ceasefire,2023-11-16_2296.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,11,25,London pro-Palestinian protesters demand permanent Israel-Gaza ceasefire,2023-11-25_2089.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,11,30,"Worldwide rallies in solidarity with Palestinians, condemning Israel’s war",2023-11-30_2009.txt,18,42,protesters,palestine,police,protest,2023-11-01,2023-11-01,"protesters, palestine, police, protest"
2023,12,1,Thousands march for Palestine as Israel and Hamas resume fighting,2023-12-01_1978.txt,18,42,protesters,palestine,police,protest,2023-12-01,2023-12-01,"protesters, palestine, police, protest"
2023,12,8,Protesters in Arab countries rally in solidarity with Palestinians in Gaza,2023-12-08_1853.txt,18,42,protesters,palestine,police,protest,2023-12-01,2023-12-01,"protesters, palestine, police, protest"
2023,12,9,Tens of thousands again march in London calling for Gaza ceasefire,2023-12-09_1836.txt,18,42,protesters,palestine,police,protest,2023-12-01,2023-12-01,"protesters, palestine, police, protest"
2023,12,10,Indonesians rally in support of Palestinians in Gaza,2023-12-10_1834.txt,18,42,protesters,palestine,police,protest,2023-12-01,2023-12-01,"protesters, palestine, police, protest"
2023,12,11,"Palestinians strike, protest in occupied West Bank in support of Gaza",2023-12-11_1810.txt,18,42,protesters,palestine,police,protest,2023-12-01,2023-12-01,"protesters, palestine, police, protest"
2023,12,11,World condemns Israel’s war on Gaza as it marches for Palestine,2023-12-11_1820.txt,18,42,protesters,palestine,police,protest,2023-12-01,2023-12-01,"protesters, palestine, police, protest"
2023,11,27,Israel-Palestine conflict: A brief history in maps and charts,2023-11-27_2069.txt,19,40,settlements,west,bank,settlement,2023-11-01,2023-11-01,"settlements, west, bank, settlement"
2023,12,5,US announces visa bans after warning Israel on West Bank settler violence,2023-12-05_1908.txt,19,40,settlements,west,bank,settlement,2023-12-01,2023-12-01,"settlements, west, bank, settlement"
